sep=,
username,post,date,url,like,comment,is_repost
kanwilbpndkijakarta,Halo+%23SobATRBPN%2C+Kementerian+ATR%2FBPN+dinilai+sukses+dalam+menjalankan+Program+Pendaftaran+Tanah+Sistematis+Lengkap+%28PTSL%29.%0A%0AKunci+keberhasilan+ini+adalah+tentang+kepemimpinan+dan+manajemen%2C+partisipasi+dan+kolaborasi+masyarakat+serta+pendekatan+adiptif+terhadap+tantangan+dan+peluang+baru.%0A%0ASimak+selengkapnya+pada+nukilan+berikut+ya%2C+Sob%E2%98%9D%F0%9F%8F%BC%0A%0A%23KanwilBPNDKIJakarta%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SertipikatElektronik%0A%23RBKunwas%0A%23ZonaIntegritas%0A%23ZI,2024-06-14+12%3A53%3A51+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC8MmNIlyal7%2F,30,2,false
kanwilbpndkijakarta,Halo+%23sobATRBPN%2C+Presiden+Joko+Widodo+telah+meluncurkan+Sertipikat+Elektronik+pada+04+Desember+2023+lalu.+Harus+sobat+ketahui+bahwa+sekarang+seluruh+Kantor+Pertanahan+se-Provinsi+DKI+Jakarta+sudah+menerapkan+Sertipikat+Elektronik+lho.%0A%0ALalu+apa+saja+manfaat+dan+keuntungan+dari+Sertipikat+Elektronik%3F+Yuk%2C+kita+simak+infografis+berikut%21%0A%0A%40kantahkotajakartabarat%0A%40kantahkotajakartautara%0A%40kantahkotajakartatimur%0A%40kantahkotajakpus%0A%40kantahkotajakartaselatan%0A%0A%23KanwilBPNDKIJakarta%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SertipikatElektronik%0A%23RBKunwas%0A%23ZonaIntegritas%0A%23ZI,2024-06-13+10%3A28%3A38+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC8Jwo1EShXo%2F,54,1,false
kanwilbpndkijakarta,Halo+%23SobATRBPN+Kementerian+ATR%2FBPN+turut+mengimplementasikan+pelayanan+publik+dengan+memanfaatkan+teknologi+informasi+melalui+hotline+pengaduan+masyarakat.%0A%0AHotline+pengaduan+masyarakat+yang+dibangun+berkolaborasi+dengan+PT.+Telkom+ini+merupakan+sistem+pengelolaan+pengaduan+berbasis+Whatsapp+yang+responsif+dan+cepat%2C+sehingga+dapat+memberikan+informasi+kepada+masyarakat+dari+mana+saja+dan+kapan+saja.%0A%0AJika+kamu+menghadapi+masalah+layanan+pertanahan+dan+tata+ruang+khususnya+di+Provinsi+DKI+Jakarta+yuk+Hubungi+Layanan+Hotline+Whatsapp+Pengaduan+081110680000.%0A%0A%23KanwilBPNDKIJakarta%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23ZonaIntegritas%0A%23ZI,2023-06-06+13%3A11%3A45+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FCtJm9AbSPMO%2F,105,17,false
kanwilbpndkijakarta,%23Repost+%40kementerian.atrbpn+-+Peran+seluruh+alumni+Sekolah+Tinggi+Pertanahan+Nasional+%28STPN%29+yang+tergabung+dalam+Keluarga+Alumni+Pendidikan+Tinggi+Agraria+%28KAPTI-Agraria%29+sangat+penting+untuk+kemajuan+pengelolaan+tata+ruang+dan+pertanahan.+Demikian+disampaikan+Pembina+Ikatan+Istri+Karyawan+dan+Karyawati+Kementerian+Agraria+dan+Tata+Ruang%2FBadan+Pertanahan+Nasional+%28IKAWATI+ATR%2FBPN%29%2C+Annisa+Pohan+Yudhoyono+saat+membuka+Malam+Keakraban+KAPTI-Agraria+di+STPN+Yogyakarta%2C+Kabupaten+Sleman%2C+Sabtu+%2831%2F08%2F2024%29.%0A%0A%E2%80%9CPeran+KAPTI-Agraria+sangat+penting.+Malam+keakraban+ini%2C+selain+sebagai+ajang+silaturahmi%2C+saya+harap+bisa+menjadi+suatu+momen+saling+berbagi+pengalaman+dan+pengetahuan.+Siapa+tahu+dari+obrolan+ringan%2C+santai%2C+bisa+muncul+ide-ide+segar+untuk+kemajuan+di+bidang+agraria+dan+tata+ruang+Indonesia%2C%E2%80%9D+ujar+Annisa+Pohan+Yudhoyono.%0A%0AHal+yang+sama+diungkapkan+Menteri+ATR%2FKepala+BPN%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+yang+berhalangan+hadir+namun+menyampaikan+sambutannya+secara+daring.+%E2%80%9CSaya+sungguh+ingin+hadir+secara+langsung+karena+menurut+saya+seluruh+rangkaian+kegiatan+KAPTI-Agraria+sangat+baik+dan+punya+nilai+positif%2C+dan+tentunya+akan+menghadirkan+gagasan-gagasan+dan+inovasi+yang+juga+dibutuhkan+dalam+kemajuan+Kementerian+ATR%2FBPN%2C+khususnya+keluarga+besar+KAPTI-Agraria+dan+STPN%2C%E2%80%9D+ungkapnya.%0A%0AKetua+Umum+KAPTI-Agraria%2C+Andi+Tenri+Abeng+menyebut+bahwa+kegiatan+ini+merupakan+rangkaian+Rapat+Kerja+Nasional+%28Rakernas%29+yang+diselenggarakan+setiap+tahun.+Momen+ini+merupakan+bentuk+komitmen+KAPTI-Agraria+dalam+mendukung+kemajuan+dan+keberlanjutan+STPN.%0A%0A%E2%80%9CMudah-mudahan+ini+bisa+lebih+mempererat+hubungan+yang+sudah+erat+ini+dan+juga+kami+KAPTI-Agraria+sangat+konsisten+mendukung+keberlangsungan+dan+kemajuan+STPN.+Sehingga%2C+terdapat+kesatuan+jiwa+dan+raga+bagi+KAPTI-Agraria+dan+civitas+academica+STPN.+Mudah-mudahan+ini+bisa+lebih+mempererat%2C%E2%80%9D+tutur+Andi+Tenri+Abeng.%0A%0ABerita+selengkapnya+kunjungi+www.atrbpn.go.id%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+02%3A42%3A39+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_Zf2moyvwv%2F,2,0,false
kanwilbpndkijakarta,%23Repost+%40kementerian.atrbpn+-+Halo+%23SobATRBPN%2C+Semangat+senin+ya%21%0A%0AUntuk+memulai+pekan+ini%2C+yuk+simak+bersama+kegiatan+Menteri+ATR%2FKepala+BPN%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+selama+satu+minggu+ke+belakang+melalui+ATR%2FBPN+Update+berikut+ya+Sob%E2%98%9D%F0%9F%8F%BC%0A%0A%23AHYMenteriATR%0A%23ATRBPNUpdate%0A%23MelayaniProfesionalTerpercaya%0A%23ATRBPNMajudanModern%0A%23ATRBPNKiniLebihBaik%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+02%3A41%3A30+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Freel%2FC_ZfsO5p5-W%2F,1,0,false
kanwilbpndkijakarta,%23Repost+%40kementerian.atrbpn+-+Rencana+Detail+Tata+Ruang+%28RDTR%29+adalah+Rencana+Tata+Ruang+paling+operasional.+Demikian+disampaikan+Direktur+Jenderal+%28Dirjen%29+Tata+Ruang%2C+Dwi+Hariyawan+dalam+Rapat+Koordinasi+Lintas+Sektor+yang+berlangsung+di+The+Tribrata%2C+Hotel+and+Convention+Center+Dharmawangsa+Jakarta%2C+Senin+%2826%2F08%2F2024%29+lalu.%0A%0ABukan+hanya+itu%2C+RDTR+juga+menjadi+salah+satu+unsur+penting+yang+mendukung+sistem+Online+Single+Submission+%28OSS%29.+%E2%80%9CRDTR+memberikan+kepastian+investasi+melalui+OSS.+Nantinya%2C+hanya+tinggal+satu+klik%2C+perizinan+dapat+terbit%2C+dengan+syarat+harus+integrated.%E2%80%9D+tutur+Dwi+Hariyawan.%0A%0AKepada+para+kepala+daerah+yang+hadir+dalam+pertemuan+kali+ini%2C+Dirjen+Tata+Ruang+meminta+agar+berkomitmen+mengawal+penyusunan+RDTR+masing-masing+wilayah.+%E2%80%9CKarena+itu%2C+diharapkan+melalui+RDTR+semua+kepentingan+%28lintas+sektor%2C+red%29+dapat+dilaksanakan+tanpa+multipersepsi.+Tidak+ada+lagi+perbedaan+pandangan.+Terdapat+PR+%28pekerjaan+rumah%2C+red%29+bersama+bagi+pemerintah+daerah+untuk+mengintegrasikannya+dengan+OSS+setelah+Peraturan+Kepala+Daerah+terbit%2C%22+ujarnya.%0A%0ADalam+kesempatan+ini%2C+Kementerian+Agraria+dan+Tata+Ruang%2FBadan+Pertanahan+Nasional+%28ATR%2FBPN%29+melalui+Direktorat+Jenderal+Tata+Ruang+menyelenggarakan+rapat+untuk+fokus+membahas+rancangan+RDTR+di+tiga+provinsi%2C+Sumatra+Selatan%2C+Jawa+Barat%2C+dan+Jawa+Tengah.+Rencana+tersebut+meliputi+rancangan+RDTR+Kawasan+Perkotaan+Tebing+Tinggi%2C+Kabupaten+Empat+Lawang%3B+RDTR+Kawasan+Perkotaan+Karanganyar%2C+Kabupaten+Karanganyar%3B+RDTR+Wilayah+Perencanaan+%28WP%29+Anjasari%3B+serta+WP+Banjarsari%3B+WP+Cangkuang%3B+dan+WP+Majalaya+yang+terletak+di+Kabupaten+Bandung.%0A%0APada+prosesnya%2C+penyusunan+RDTR+juga+mempertimbangkan+potensi+dan+isu+strategis+di+masing-masing+daerah.+Sehubungan+dengan+itu%2C+di+pertemuan+lintas+sektor+kali+ini+para+kepala+daerah+terkait+memaparkan+masing-masing+potensi+wilayahnya.+Hadir+di+lokasi+antara+lain+Pj.+Bupati+Empat+Lawang%2C+Fauzan+Khoiri%3B+Bupati+Bandung%2C+Dadang+Supriatna%3B+dan+Pj.+Bupati+Karanganyar%2C+Timotius+Suryadi.%0A%0ASimak+selengkapnya+pada+video+berikut+ya%2C+Sob%E2%98%9D%F0%9F%8F%BC%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+02%3A40%3A02+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_ZfjdGSMzt%2F,2,0,false
kanwilbpndkijakarta,%23Repost+%40kementerian.atrbpn+-+Halo+%23SobATRBPN%2C+Menteri+ATR%2FKepala+BPN%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+menghadiri+Fun+Run+bersama+Keluarga+Alumni+Pendidikan+Tinggi+%28KAPTI%29+Agraria+di+Sekolah+Tinggi+Pertanahan+Nasional+%28STPN%29+Yogyakarta.%0A%0APada+kesempatan+ini+Menteri+ATR%2FKepala+BPN+berharap+kepada+seluruh+Taruna%2FTaruni+STPN+agar+dapat+berkontribusi+untuk+kemajuan+Kementerian+ATR%2FBPN+serta+nusa+dan+bangsa.%0A%0ASimak+selengkapnya+pada+video+berikut+ya%2C+Sob%E2%98%9D%F0%9F%8F%BC%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+02%3A38%3A31+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Freel%2FC_ZfUOqpPAe%2F,2,0,false
kanwilbpndkijakarta,%23Repost+%40kementerian.atrbpn+-+Menteri+Agraria+dan+Tata+Ruang%2FKepala+Badan+Pertanahan+Nasional+%28ATR%2FBPN%29%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+menghadiri+kegiatan+pemberian+Penghargaan+Agricola+Medal+kepada+Presiden+Republik+Indonesia%2C+Joko+Widodo.+Penghargaan+diberikan+oleh+Food+and+Agriculture+Organization+%28FAO%29+di+Istana+Negara%2C+Jakarta+pada+Jumat+%2830%2F08%2F2024%29.%0A%0APenghargaan+ini+diberikan+oleh+organisasi+ketahanan+pangan+dan+pertanian+yang+dibentuk+Perserikatan+Bangsa-Bangsa+%28PBB%29+terhadap+negara-negara+yang+memiliki+pengelolaan+pangan+dan+ketahanan+pangan+yang+baik.+Untuk+diketahui%2C+Presiden+Joko+Widodo+merupakan+Presiden+Republik+Indonesia+kedua+yang+diberikan+penghargaan+Agricola+Medal%2C+setelah+sebelumnya+diberikan+kepada+Presiden+Soeharto+39+tahun+silam.%0A%0AHadir+mendampingi+Menteri+ATR%2FKepala+BPN%2C+Sekretaris+Jenderal+Kementerian+ATR%2FBPN%2C+Suyus+Windayana%3B+Staf+Khusus+Bidang+Hukum+dan+Perundang-Undangan%2C+Sigit+Raditya%3B+dan+Staf+Khusus+Bidang+Manajemen+Internal%2C+Agust+Jovan+Latuconsina.+%28LS%2FFA%29%0A%0A%23AHYMenteriATR%0A%23KementerianATRBPN%0A%23MelayaniProfesionalTerpercaya%0A%23MajuDanModern%0A%23MenujuPelayananKelasDunia%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador%0A%0ABiro+Hubungan+Masyarakat%0AKementerian+Agraria+dan+Tata+Ruang%2F%0ABadan+Pertanahan+Nasional%0A%0AX%3A+x.com%2Fkem_atrbpn%0AInstagram%3A+instagram.com%2Fkementerian.atrbpn%2F%0AFanpage+facebook%3A+facebook.com%2FkementerianATRBPN%0AYoutube%3A+youtube.com%2FKementerianATRBPN%0ATikTok%3A+tiktok.com%2F%40kementerian.atrbpn%0ASitus%3A+atrbpn.go.id%0APPID%3A+ppid.atrbpn.go.id,2024-09-02+02%3A37%3A05+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_ZfNy_SCjt%2F,1,0,false
kanwilbpndkijakarta,%23Repost+%40kementerian.atrbpn+-+Sekolah+Tinggi+Pertanahan+Nasional+%28STPN%29+yang+berada+dalam+naungan+Kementerian+Agraria+dan+Tata+Ruang%2FBadan+Pertanahan+Nasional+%28ATR%2FBPN%29+didorong+untuk+bertransformasi+menjadi+politeknik.+Hal+ini+disampaikan+oleh+Menteri+ATR%2FKepala+BPN%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+saat+membuka+Simposium+Nasional+Keluarga+Alumni+Pendidikan+Tinggi+Agraria+%28KAPTI-Agraria%29+secara+daring+pada+Jumat+%2830%2F08%2F2024%29.%0A%0A%E2%80%9CSaya+mendorong+STPN+untuk+terus+mengembangkan+kreasi+dan+inovasi+dalam+rangka+meningkatkan+kualitas+lulusan+sekaligus+menghasilkan+multiplier+effects+bagi+Kementerian+ATR%2FBPN%2C+dalam+rangka+mengakselerasi+berbagai+program+strategis+di+bidang+pertanahan+dan+tata+ruang.+Untuk+mewujudkan+hal+tersebut%2C+STPN+harus+segera+bertransformasi%2C%E2%80%9D+ujar+Menteri+AHY.%0A%0ABerita+selengkapnya%2C+kunjungi%3A%0Ahttps%3A%2F%2Fwww.atrbpn.go.id%2Fsiaran-pers%2Fdetail%2F20602%2Ftingkatkan-kualitas-lulusan-kementerian-atrbpn-bersama-komisi-ii-dpr-ri-dorong-stpn-bertransformasi-jadi-politeknik%0A%0Ahttps%3A%2F%2Fwww.atrbpn.go.id%2Fsiaran-pers%2Fdetail%2F20603%2Fmiliki-kemampuan-bidang-pertanahan-dan-tata-ruang-sekjen-kementerian-atrbpn-pastikan-lulusan-stpn-banyak-dibutuhkan-instansi-pemerintah-dan-swasta%0A%0A%23AHYMenteriATR%0A%23KementerianATRBPN%0A%23MelayaniProfesionalTerpercaya%0A%23MajuDanModern%0A%23MenujuPelayananKelasDunia%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+02%3A35%3A06+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_Ze_VZSO4r%2F,1,0,false
kanwilbpndkijakarta,%23Repost+%40kementerian.atrbpn+-+Segenap+jajaran+Kementerian+ATR%2FBPN+mengucapkan+Selamat+Hari+Ulang+Tahun+Polisi+Wanita+%28POLWAN%29.%0A%0ADalam+momentum+ini%2C+mari+bersama+rayakan+keberanian+dan+ketangguhan+para+perempuan+tangguh+yang+telah+memberikan+segalanya+untuk+Indonesia+yang+lebih+baik.%0A%0APolwan+Presisi+Mendukung+Percepatan+Transformasi+Ekonomi+Yang+Inklusif+dan+Berkelanjutan+Menuju+Indonesia+Emas.%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+02%3A34%3A01+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_Ze3T6S9qj%2F,1,0,false
